status_id,status_type,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,Column1,Column2,Column3,Column4
614855718638584_662116380579184,photo,2017-11-29 07:44:00,31,0,0,30,0,1,0,0,0,,,,
614855718638584_662097070581115,photo,2017-11-29 07:17:00,24,2,1,24,0,0,0,0,0,,,,
614855718638584_662089490581873,video,2017-11-29 07:07:00,36,0,0,36,0,0,0,0,0,,,,
614855718638584_662085017248987,video,2017-11-29 07:04:00,413,1934,542,248,160,0,3,1,1,,,,
614855718638584_661945250596297,photo,2017-11-29 02:10:00,9,1,1,9,0,0,0,0,0,,,,
614855718638584_661921597265329,photo,2017-11-29 01:27:00,26,0,0,25,1,0,0,0,0,,,,
614855718638584_661913563932799,video,2017-11-29 01:13:00,45,1,0,45,0,0,0,0,0,,,,
614855718638584_661910807266408,video,2017-11-29 01:10:00,331,1082,522,238,90,1,2,0,0,,,,
614855718638584_661401560650666,photo,2017-11-28 08:24:00,30,8,0,30,0,0,0,0,0,,,,
614855718638584_661396957317793,photo,2017-11-28 08:19:00,15,2,0,15,0,0,0,0,0,,,,
614855718638584_661388843985271,photo,2017-11-28 08:09:00,23,1,1,23,0,0,0,0,0,,,,
614855718638584_661370033987152,photo,2017-11-28 07:45:00,17,2,0,17,0,0,0,0,0,,,,
614855718638584_661353727322116,video,2017-11-28 07:25:00,307,847,440,183,117,1,6,0,0,,,,
614855718638584_661339897323499,video,2017-11-28 07:04:00,33,0,0,33,0,0,0,0,0,,,,
614855718638584_661336567323832,video,2017-11-28 07:02:00,128,229,229,112,16,0,0,0,0,,,,
614855718638584_661071827350306,video,2017-11-28 02:44:00,17,0,0,17,0,0,0,0,0,,,,
614855718638584_661036827353806,photo,2017-11-28 02:20:00,17,0,0,17,0,0,0,0,0,,,,
614855718638584_661025474021608,video,2017-11-28 02:11:00,17,0,0,17,0,0,0,0,0,,,,
614855718638584_661015154022640,video,2017-11-28 02:09:00,292,1194,379,150,133,0,9,0,0,,,,
614855718638584_660951394029016,photo,2017-11-28 01:20:00,36,3,1,36,0,0,0,0,0,,,,
614855718638584_660928557364633,video,2017-11-28 01:06:00,248,592,302,160,85,0,3,0,0,,,,
614855718638584_660350297422459,video,2017-11-27 08:30:00,172,1056,258,68,100,3,1,0,0,,,,
614855718638584_660332857424203,photo,2017-11-27 08:10:00,10,1,0,10,0,0,0,0,0,,,,
614855718638584_660318557425633,photo,2017-11-27 07:50:00,13,1,1,13,0,0,0,0,0,,,,
614855718638584_660288854095270,video,2017-11-27 07:09:00,35,0,0,35,0,0,0,0,0,,,,
614855718638584_660285427428946,video,2017-11-27 07:06:00,275,625,491,161,114,0,0,0,0,,,,
614855718638584_660178574106298,photo,2017-11-27 02:58:00,16,0,1,16,0,0,0,0,0,,,,
614855718638584_660167747440714,photo,2017-11-27 02:35:00,27,1,1,27,0,0,0,0,0,,,,
614855718638584_660142797443209,photo,2017-11-27 01:47:00,34,1,1,34,0,0,0,0,0,,,,
614855718638584_660135327443956,photo,2017-11-27 01:34:00,39,2,0,39,0,0,0,0,0,,,,
614855718638584_660121364112019,video,2017-11-27 01:13:00,30,1,0,30,0,0,0,0,0,,,,
614855718638584_660117964112359,video,2017-11-27 01:09:00,412,1680,553,255,153,2,2,0,0,,,,
614855718638584_659664200824402,photo,2017-11-26 09:10:00,13,0,0,13,0,0,0,0,0,,,,
614855718638584_659647660826056,photo,2017-11-26 08:47:00,20,0,1,20,0,0,0,0,0,,,,
614855718638584_659627350828087,photo,2017-11-26 08:15:00,9,0,0,9,0,0,0,0,0,,,,
614855718638584_659616000829222,video,2017-11-26 08:01:00,272,339,158,156,112,3,1,0,0,,,,
614855718638584_659568704167285,video,2017-11-26 07:01:00,268,816,529,188,73,2,3,1,1,,,,
614855718638584_659452837512205,video,2017-11-26 02:33:00,19,0,0,19,0,0,0,0,0,,,,
614855718638584_659449954179160,video,2017-11-26 02:29:00,249,1209,431,163,85,0,1,0,0,,,,
614855718638584_659446807512808,photo,2017-11-26 02:20:00,10,1,0,10,0,0,0,0,0,,,,
614855718638584_659441287513360,photo,2017-11-26 02:08:00,13,0,0,13,0,0,0,0,0,,,,
614855718638584_659415130849309,photo,2017-11-26 01:24:00,40,2,0,40,0,0,0,0,0,,,,
614855718638584_659404070850415,video,2017-11-26 01:06:00,333,1307,492,233,96,1,2,0,1,,,,
614855718638584_658917784232377,video,2017-11-25 08:24:00,207,391,259,127,77,2,0,1,0,,,,
614855718638584_658891270901695,photo,2017-11-25 07:42:00,27,2,0,27,0,0,0,0,0,,,,
614855718638584_658874127570076,photo,2017-11-25 07:21:00,38,4,0,38,0,0,0,0,0,,,,
614855718638584_658864140904408,video,2017-11-25 07:10:00,25,0,0,24,1,0,0,0,0,,,,
614855718638584_658860690904753,video,2017-11-25 07:06:00,407,1374,757,283,117,3,4,0,0,,,,
614855718638584_658739974250158,photo,2017-11-25 02:34:00,12,0,0,12,0,0,0,0,0,,,,
614855718638584_658730790917743,photo,2017-11-25 02:17:00,9,1,0,8,1,0,0,0,0,,,,
614855718638584_658728274251328,video,2017-11-25 02:12:00,26,0,0,25,1,0,0,0,0,,,,
614855718638584_658721287585360,video,2017-11-25 02:08:00,241,383,257,106,135,0,0,0,0,,,,
614855718638584_658720187585470,photo,2017-11-25 02:03:00,3,0,0,3,0,0,0,0,0,,,,
614855718638584_658708587586630,photo,2017-11-25 01:46:00,15,3,0,15,0,0,0,0,0,,,,
614855718638584_658684854255670,video,2017-11-25 01:06:00,267,859,426,197,67,0,2,1,0,,,,
614855718638584_658221737635315,photo,2017-11-24 08:33:00,23,1,0,23,0,0,0,0,0,,,,
614855718638584_658207310970091,video,2017-11-24 08:19:00,3,0,0,3,0,0,0,0,0,,,,
614855718638584_658205154303640,video,2017-11-24 08:16:00,10,0,0,10,0,0,0,0,0,,,,
614855718638584_658203487637140,video,2017-11-24 08:14:00,214,779,377,143,68,2,1,0,0,,,,
614855718638584_658194157638073,photo,2017-11-24 08:05:00,5,1,0,5,0,0,0,0,0,,,,
614855718638584_658183334305822,photo,2017-11-24 07:51:00,11,0,0,10,1,0,0,0,0,,,,
614855718638584_658150884309067,video,2017-11-24 07:10:00,248,433,303,172,73,0,3,0,0,,,,
614855718638584_658044820986340,photo,2017-11-24 03:15:00,16,0,0,16,0,0,0,0,0,,,,
614855718638584_658026760988146,photo,2017-11-24 02:41:00,20,0,0,20,0,0,0,0,0,,,,
614855718638584_658014050989417,video,2017-11-24 02:29:00,212,1006,496,178,32,1,0,0,1,,,,
614855718638584_657996410991181,photo,2017-11-24 01:47:00,14,0,0,14,0,0,0,0,0,,,,
614855718638584_657970644327091,video,2017-11-24 01:07:00,13,0,0,13,0,0,0,0,0,,,,
614855718638584_657966710994151,video,2017-11-24 01:01:00,282,1591,438,168,109,2,0,3,0,,,,
614855718638584_657326714391484,photo,2017-11-23 08:11:00,25,1,0,25,0,0,0,0,0,,,,
614855718638584_657315634392592,photo,2017-11-23 07:56:00,8,0,0,8,0,0,0,0,0,,,,
614855718638584_657306891060133,video,2017-11-23 07:48:00,20,0,0,20,0,0,0,0,0,,,,
614855718638584_657304621060360,video,2017-11-23 07:47:00,224,545,231,108,111,2,2,0,1,,,,
614855718638584_657291671061655,photo,2017-11-23 07:27:00,14,0,0,14,0,0,0,0,0,,,,
614855718638584_657284101062412,photo,2017-11-23 07:16:00,21,0,0,21,0,0,0,0,0,,,,
614855718638584_657271071063715,video,2017-11-23 06:58:00,23,1,0,23,0,0,0,0,0,,,,
614855718638584_657268211064001,video,2017-11-23 06:58:00,195,294,274,115,77,1,2,0,0,,,,
614855718638584_657148777742611,video,2017-11-23 02:30:00,14,0,0,13,1,0,0,0,0,,,,
614855718638584_657139297743559,photo,2017-11-23 02:10:00,11,0,0,11,0,0,0,0,0,,,,
614855718638584_657136384410517,video,2017-11-23 02:04:00,42,1,0,41,1,0,0,0,0,,,,
614855718638584_657135854410570,video,2017-11-23 02:03:00,160,1183,217,81,79,0,0,0,0,,,,
614855718638584_657117717745717,photo,2017-11-23 01:36:00,9,0,0,9,0,0,0,0,0,,,,
614855718638584_657111107746378,photo,2017-11-23 01:20:00,31,0,0,31,0,0,0,0,0,,,,
614855718638584_657102341080588,video,2017-11-23 01:04:00,182,1142,346,107,70,1,4,0,0,,,,
614855718638584_656591024465053,video,2017-11-22 07:32:00,29,0,0,29,0,0,0,0,0,,,,
614855718638584_656590257798463,video,2017-11-22 07:32:00,214,1550,388,157,56,1,0,0,0,,,,
614855718638584_656578067799682,photo,2017-11-22 07:13:00,10,1,0,10,0,0,0,0,0,,,,
614855718638584_656566677800821,video,2017-11-22 06:59:00,159,175,233,122,36,0,1,0,0,,,,
614855718638584_656468967810592,photo,2017-11-22 03:06:00,22,1,0,21,1,0,0,0,0,,,,
614855718638584_656456294478526,photo,2017-11-22 02:39:00,14,0,0,14,0,0,0,0,0,,,,
614855718638584_656449171145905,photo,2017-11-22 02:24:00,16,1,1,16,0,0,0,0,0,,,,
614855718638584_656441167813372,video,2017-11-22 02:10:00,13,0,0,13,0,0,0,0,0,,,,
614855718638584_656435104480645,video,2017-11-22 02:08:00,135,214,159,91,42,1,1,0,0,,,,
614855718638584_656418144482341,photo,2017-11-22 01:38:00,8,0,0,8,0,0,0,0,0,,,,
614855718638584_656398754484280,video,2017-11-22 01:01:00,233,1168,404,155,76,2,0,0,0,,,,
614855718638584_655918701198952,photo,2017-11-21 08:37:00,12,0,1,12,0,0,0,0,0,,,,
614855718638584_655889431201879,photo,2017-11-21 08:04:00,33,1,0,33,0,0,0,0,0,,,,
614855718638584_655876037869885,video,2017-11-21 07:54:00,336,1532,428,226,104,2,2,1,1,,,,
614855718638584_655843731206449,video,2017-11-21 07:04:00,26,0,0,25,1,0,0,0,0,,,,
614855718638584_655838204540335,video,2017-11-21 07:00:00,233,405,333,181,48,3,1,0,0,,,,
614855718638584_655737291217093,photo,2017-11-21 03:06:00,19,1,0,19,0,0,0,0,0,,,,
614855718638584_655718721218950,photo,2017-11-21 02:37:00,20,0,0,20,0,0,0,0,0,,,,
614855718638584_655707144553441,video,2017-11-21 02:26:00,183,908,266,122,58,0,2,0,1,,,,
614855718638584_655704434553712,photo,2017-11-21 02:16:00,25,2,0,25,0,0,0,0,0,,,,
614855718638584_655685507888938,photo,2017-11-21 01:45:00,16,2,0,16,0,0,0,0,0,,,,
614855718638584_655675774556578,photo,2017-11-21 01:29:00,49,4,0,49,0,0,0,0,0,,,,
614855718638584_655665381224284,video,2017-11-21 01:13:00,295,1357,474,235,56,0,2,2,0,,,,
614855718638584_655176324606523,photo,2017-11-20 08:19:00,22,1,0,22,0,0,0,0,0,,,,
614855718638584_655153647942124,photo,2017-11-20 07:54:00,14,1,0,14,0,0,0,0,0,,,,
614855718638584_655148354609320,video,2017-11-20 07:49:00,14,0,0,14,0,0,0,0,0,,,,
614855718638584_655139761276846,video,2017-11-20 07:42:00,230,1315,348,127,98,0,4,0,1,,,,
614855718638584_655122547945234,photo,2017-11-20 07:18:00,26,0,0,26,0,0,0,0,0,,,,
614855718638584_655111974612958,video,2017-11-20 07:05:00,241,336,432,205,33,1,1,1,0,,,,
614855718638584_655004377957051,photo,2017-11-20 02:58:00,19,0,0,19,0,0,0,0,0,,,,
614855718638584_655002727957216,photo,2017-11-20 02:55:00,12,2,0,12,0,0,0,0,0,,,,
614855718638584_654997597957729,photo,2017-11-20 02:44:00,33,3,0,33,0,0,0,0,0,,,,
614855718638584_654991124625043,photo,2017-11-20 02:31:00,10,3,0,10,0,0,0,0,0,,,,
614855718638584_654982517959237,video,2017-11-20 02:17:00,166,287,153,91,75,0,0,0,0,,,,
614855718638584_654981737959315,photo,2017-11-20 02:12:00,5,1,0,5,0,0,0,0,0,,,,
614855718638584_654948681295954,photo,2017-11-20 01:19:00,32,2,0,32,0,0,0,0,0,,,,
614855718638584_654936544630501,video,2017-11-20 01:05:00,398,2314,742,320,73,1,3,1,0,,,,
614855718638584_654465824677573,video,2017-11-19 08:04:00,10,1,0,10,0,0,0,0,0,,,,
614855718638584_654460041344818,video,2017-11-19 07:58:00,296,1756,422,136,151,1,6,1,1,,,,
614855718638584_654432788014210,video,2017-11-19 07:12:00,173,221,248,114,53,3,3,0,0,,,,
614855718638584_654292114694944,video,2017-11-19 01:57:00,29,0,0,29,0,0,0,0,0,,,,
614855718638584_654285428028946,video,2017-11-19 01:51:00,271,1516,505,172,93,2,1,3,0,,,,
614855718638584_654282734695882,photo,2017-11-19 01:46:00,19,2,0,19,0,0,0,0,0,,,,
614855718638584_654253881365434,video,2017-11-19 01:04:00,222,1711,463,163,56,1,2,0,0,,,,
614855718638584_653790598078429,photo,2017-11-18 08:37:00,23,1,0,23,0,0,0,0,0,,,,
614855718638584_653767774747378,video,2017-11-18 08:09:00,17,0,0,17,0,0,0,0,0,,,,
614855718638584_653763308081158,video,2017-11-18 08:04:00,176,171,146,82,89,3,2,0,0,,,,
614855718638584_653755181415304,photo,2017-11-18 07:53:00,21,0,0,21,0,0,0,0,0,,,,
614855718638584_653737321417090,photo,2017-11-18 07:28:00,30,0,0,30,0,0,0,0,0,,,,
614855718638584_653709244753231,video,2017-11-18 07:02:00,394,2379,471,229,159,1,3,1,1,,,,
614855718638584_653600668097422,photo,2017-11-18 02:46:00,3,0,0,3,0,0,0,0,0,,,,
614855718638584_653573798100109,video,2017-11-18 02:05:00,211,948,245,154,57,0,0,0,0,,,,
614855718638584_653560938101395,photo,2017-11-18 01:35:00,24,4,0,24,0,0,0,0,0,,,,
614855718638584_653543091436513,video,2017-11-18 01:14:00,24,0,0,24,0,0,0,0,0,,,,
614855718638584_653539928103496,video,2017-11-18 01:11:00,281,1858,339,201,78,0,2,0,0,,,,
614855718638584_653088144815341,photo,2017-11-17 08:50:00,12,0,0,12,0,0,0,0,0,,,,
614855718638584_653068921483930,photo,2017-11-17 08:35:00,5,2,0,5,0,0,0,0,0,,,,
614855718638584_653059518151537,photo,2017-11-17 08:24:00,9,0,0,9,0,0,0,0,0,,,,
614855718638584_653046701486152,video,2017-11-17 08:10:00,179,306,65,117,60,1,1,0,0,,,,
614855718638584_653034401487382,photo,2017-11-17 07:52:00,20,1,1,20,0,0,0,0,0,,,,
614855718638584_653031754820980,video,2017-11-17 07:48:00,12,0,0,12,0,0,0,0,0,,,,
614855718638584_653025898154899,video,2017-11-17 07:44:00,144,238,113,120,23,1,0,0,0,,,,
614855718638584_653003591490463,video,2017-11-17 07:05:00,120,126,100,98,20,2,0,0,0,,,,
614855718638584_652898081501014,photo,2017-11-17 02:54:00,10,0,0,10,0,0,0,0,0,,,,
614855718638584_652880971502725,photo,2017-11-17 02:18:00,13,2,0,13,0,0,0,0,0,,,,
614855718638584_652869934837162,video,2017-11-17 02:01:00,13,0,0,13,0,0,0,0,0,,,,
614855718638584_652868524837303,video,2017-11-17 01:59:00,173,578,153,125,47,0,0,1,0,,,,
614855718638584_652860741504748,photo,2017-11-17 01:43:00,19,0,0,19,0,0,0,0,0,,,,
614855718638584_652836964840459,video,2017-11-17 01:05:00,30,0,0,30,0,0,0,0,0,,,,
614855718638584_652835771507245,video,2017-11-17 01:04:00,232,1045,253,149,81,0,1,0,1,,,,
614855718638584_652373548220134,photo,2017-11-16 08:56:00,32,6,1,32,0,0,0,0,0,,,,
614855718638584_652365851554237,video,2017-11-16 08:45:00,6,0,0,6,0,0,0,0,0,,,,
614855718638584_652329701557852,photo,2017-11-16 07:58:00,15,0,1,15,0,0,0,0,0,,,,
614855718638584_652321711558651,video,2017-11-16 07:49:00,9,0,0,9,0,0,0,0,0,,,,
614855718638584_652319811558841,video,2017-11-16 07:48:00,0,0,0,0,0,0,0,0,0,,,,
614855718638584_652317524892403,video,2017-11-16 07:47:00,241,938,282,134,102,0,5,0,0,,,,
614855718638584_652305598226929,photo,2017-11-16 07:24:00,18,0,0,18,0,0,0,0,0,,,,
614855718638584_652292754894880,video,2017-11-16 07:09:00,147,226,207,111,36,0,0,0,0,,,,
614855718638584_652152301575592,video,2017-11-16 01:58:00,197,505,110,126,63,2,4,1,1,,,,
614855718638584_652148744909281,photo,2017-11-16 01:45:00,33,1,0,33,0,0,0,0,0,,,,
614855718638584_652139731576849,photo,2017-11-16 01:23:00,18,3,0,18,0,0,0,0,0,,,,
614855718638584_652122324911923,video,2017-11-16 01:02:00,242,1153,303,180,58,2,1,0,1,,,,
614855718638584_651675548289934,photo,2017-11-15 08:50:00,15,1,0,14,1,0,0,0,0,,,,
614855718638584_651668148290674,photo,2017-11-15 08:40:00,12,1,0,12,0,0,0,0,0,,,,
614855718638584_651646258292863,photo,2017-11-15 08:10:00,13,0,0,13,0,0,0,0,0,,,,
614855718638584_651629344961221,video,2017-11-15 07:54:00,202,377,117,116,84,0,2,0,0,,,,
614855718638584_651626514961504,photo,2017-11-15 07:45:00,23,0,0,23,0,0,0,0,0,,,,
614855718638584_651618941628928,photo,2017-11-15 07:35:00,7,0,0,7,0,0,0,0,0,,,,
614855718638584_651614468296042,photo,2017-11-15 07:28:00,9,0,0,9,0,0,0,0,0,,,,
614855718638584_651592168298272,video,2017-11-15 07:04:00,24,0,0,24,0,0,0,0,0,,,,
614855718638584_651589934965162,video,2017-11-15 07:04:00,246,1035,322,191,51,1,3,0,0,,,,
614855718638584_651462671644555,video,2017-11-15 02:18:00,126,266,72,77,48,0,1,0,0,,,,
614855718638584_651459494978206,photo,2017-11-15 02:09:00,9,0,0,9,0,0,0,0,0,,,,
614855718638584_651455548311934,photo,2017-11-15 02:01:00,6,0,0,6,0,0,0,0,0,,,,
614855718638584_651451711645651,photo,2017-11-15 01:53:00,8,0,0,7,1,0,0,0,0,,,,
614855718638584_651425848314904,video,2017-11-15 01:09:00,22,0,0,22,0,0,0,0,0,,,,
614855718638584_651424914981664,video,2017-11-15 01:08:00,288,953,304,185,100,1,2,0,0,,,,
614855718638584_650953185028837,photo,2017-11-14 08:43:00,14,0,0,14,0,0,0,0,0,,,,
614855718638584_650928331697989,photo,2017-11-14 08:10:00,6,0,0,6,0,0,0,0,0,,,,
614855718638584_650917581699064,video,2017-11-14 07:58:00,189,410,112,137,50,0,2,0,0,,,,
614855718638584_650913185032837,photo,2017-11-14 07:52:00,13,0,0,13,0,0,0,0,0,,,,
614855718638584_650897015034454,photo,2017-11-14 07:28:00,23,0,0,22,1,0,0,0,0,,,,
614855718638584_650871748370314,video,2017-11-14 07:11:00,22,0,0,22,0,0,0,0,0,,,,
614855718638584_650866221704200,video,2017-11-14 07:06:00,319,3053,403,213,98,4,2,2,0,,,,
614855718638584_650731558384333,photo,2017-11-14 01:51:00,11,1,2,11,0,0,0,0,0,,,,
614855718638584_650720601718762,photo,2017-11-14 01:28:00,23,0,2,23,0,0,0,0,0,,,,
614855718638584_650701675053988,video,2017-11-14 01:06:00,412,1485,452,288,121,1,1,0,1,,,,
614855718638584_650212075102948,video,2017-11-13 08:00:00,287,916,286,165,119,0,1,1,1,,,,
614855718638584_650189408438548,photo,2017-11-13 07:24:00,10,0,0,10,0,0,0,0,0,,,,
614855718638584_650174995106656,video,2017-11-13 07:07:00,226,238,238,139,83,3,1,0,0,,,,
614855718638584_650071035117052,photo,2017-11-13 03:00:00,22,0,0,21,1,0,0,0,0,,,,
614855718638584_650063535117802,photo,2017-11-13 02:38:00,12,0,0,11,1,0,0,0,0,,,,
614855718638584_650045651786257,photo,2017-11-13 01:51:00,28,5,0,28,0,0,0,0,0,,,,
614855718638584_650025288454960,video,2017-11-13 01:15:00,14,0,0,14,0,0,0,0,0,,,,
614855718638584_650020015122154,video,2017-11-13 01:07:00,394,2195,403,269,122,1,2,0,0,,,,
614855718638584_649397111851111,photo,2017-11-12 03:11:00,31,2,0,31,0,0,0,0,0,,,,
614855718638584_649396305184525,photo,2017-11-12 03:10:00,18,1,0,17,1,0,0,0,0,,,,
614855718638584_649395568517932,photo,2017-11-12 03:10:00,4,0,0,4,0,0,0,0,0,,,,
614855718638584_649383875185768,video,2017-11-12 02:59:00,115,179,64,89,25,1,0,0,0,,,,
614855718638584_649340645190091,video,2017-11-12 01:20:00,27,0,0,27,0,0,0,0,0,,,,
614855718638584_649334728524016,video,2017-11-12 01:13:00,370,1049,300,269,94,2,5,0,0,,,,
614855718638584_648846175239538,video,2017-11-11 08:20:00,165,296,100,89,74,0,2,0,0,,,,
614855718638584_648825531908269,photo,2017-11-11 07:46:00,13,1,0,13,0,0,0,0,0,,,,
819700534875473_1002372733274918,video,2018-06-10 03:43:00,376,20,3,354,19,3,0,0,0,,,,
819700534875473_1001982519980606,photo,2018-06-09 22:53:00,255,7,4,249,6,0,0,0,0,,,,
819700534875473_1000607730118085,photo,2018-06-07 07:01:00,1704,21,3,1685,15,2,2,0,0,,,,
819700534875473_999880033524188,status,2018-06-06 02:20:00,205,39,4,197,4,4,0,0,0,,,,
819700534875473_998824716963053,photo,2018-06-04 06:57:00,336,42,2,285,5,0,0,46,0,,,,
819700534875473_997075427137982,status,2018-06-01 00:35:00,111,2,1,110,1,0,0,0,0,,,,
819700534875473_995933077252217,photo,2018-05-30 06:33:00,357,18,9,352,3,1,1,0,0,,,,
819700534875473_995839410594917,photo,2018-05-30 02:39:00,114,7,0,109,3,2,0,0,0,,,,
819700534875473_995218893990302,status,2018-05-29 04:39:00,133,7,1,127,6,0,0,0,0,,,,
819700534875473_993975437447981,photo,2018-05-27 01:31:00,532,32,4,480,47,5,0,0,0,,,,
819700534875473_993602007485324,status,2018-05-26 08:08:00,231,16,2,216,3,0,0,12,0,,,,
819700534875473_993049450873913,photo,2018-05-25 07:56:00,684,38,14,676,7,0,1,0,0,,,,
819700534875473_991757311003127,photo,2018-05-23 01:10:00,1627,30,3,1607,17,3,0,0,0,,,,
819700534875473_990066331172225,photo,2018-05-20 06:18:00,791,34,2,770,16,5,0,0,0,,,,
819700534875473_988583821320476,photo,2018-05-17 20:00:00,1404,39,5,1390,12,1,1,0,0,,,,
819700534875473_985229911655867,photo,2018-05-12 01:57:00,824,106,6,810,10,4,0,0,0,,,,
819700534875473_984750728370452,status,2018-05-11 03:23:00,295,18,0,288,4,0,0,3,0,,,,
819700534875473_983794271799431,photo,2018-05-09 08:45:00,1957,124,10,1908,27,21,1,0,0,,,,
819700534875473_981835315328660,photo,2018-05-05 11:20:00,1730,161,4,1710,12,8,0,0,0,,,,
819700534875473_980941638751361,photo,2018-05-03 23:57:00,1655,47,4,1632,9,13,1,0,0,,,,
819700534875473_978746665637525,status,2018-04-30 06:20:00,237,67,1,233,3,1,0,0,0,,,,
819700534875473_977201195792072,photo,2018-04-27 23:27:00,360,22,10,347,2,5,0,6,0,,,,
819700534875473_976401089205416,photo,2018-04-26 19:00:00,2635,308,11,2605,19,11,0,0,0,,,,
819700534875473_974461939399331,photo,2018-04-23 07:26:00,324,45,3,280,0,17,1,19,7,,,,
819700534875473_972433889602136,photo,2018-04-20 03:16:00,1271,94,9,1249,11,8,2,1,0,,,,
819700534875473_971940472984811,photo,2018-04-19 07:05:00,851,100,11,834,5,10,2,0,0,,,,
819700534875473_968264653352393,photo,2018-04-12 03:42:00,1992,36,1,1969,16,7,0,0,0,,,,
819700534875473_967787160066809,photo,2018-04-11 03:43:00,4315,24,3,4241,51,19,4,0,0,,,,
819700534875473_966878030157722,photo,2018-04-09 10:49:00,4114,104,3,4054,36,23,0,1,0,,,,
819700534875473_966629653515893,photo,2018-04-08 22:50:00,95,3,2,90,2,3,0,0,0,,,,
819700534875473_966156923563166,photo,2018-04-08 01:08:00,111,9,2,107,1,2,1,0,0,,,,
819700534875473_965614580284067,photo,2018-04-07 03:23:00,796,143,9,791,5,0,0,0,0,,,,
819700534875473_965407870304738,photo,2018-04-06 16:34:00,508,12,3,499,8,0,1,0,0,,,,
819700534875473_964582740387251,photo,2018-04-05 10:47:00,2506,287,28,2483,9,12,2,0,0,,,,
819700534875473_963754250470100,photo,2018-04-04 02:20:00,251,29,5,228,0,3,0,1,19,,,,
819700534875473_962799373898921,photo,2018-04-02 10:16:00,1244,218,9,1226,5,12,1,0,0,,,,
819700534875473_962694150576110,photo,2018-04-02 07:33:00,75,2,0,71,3,0,1,0,0,,,,
819700534875473_962061653972693,photo,2018-04-01 05:47:00,867,90,11,858,1,7,0,0,1,,,,
819700534875473_962032993975559,photo,2018-04-01 04:32:00,87,5,2,79,3,5,0,0,0,,,,
819700534875473_960466324132226,photo,2018-03-29 13:54:00,614,78,15,599,7,8,0,0,0,,,,
819700534875473_960320564146802,photo,2018-03-29 08:23:00,2420,75,17,2392,20,8,0,0,0,,,,
819700534875473_958291217683070,photo,2018-03-26 01:57:00,86,5,3,80,2,4,0,0,0,,,,
819700534875473_957697307742461,photo,2018-03-25 04:43:00,488,20,8,484,4,0,0,0,0,,,,
819700534875473_957599447752247,photo,2018-03-24 23:51:00,157,16,3,145,1,11,0,0,0,,,,
819700534875473_956769714501887,photo,2018-03-23 15:53:00,547,71,7,535,6,6,0,0,0,,,,
819700534875473_955793427932849,photo,2018-03-22 06:10:00,1168,104,49,1133,17,17,1,0,0,,,,
819700534875473_955743124604546,photo,2018-03-22 03:48:00,879,165,18,867,4,8,0,0,0,,,,
819700534875473_955149101330615,photo,2018-03-21 01:15:00,114,6,1,108,3,3,0,0,0,,,,
819700534875473_954387151406810,photo,2018-03-20 01:54:00,186,15,1,172,3,11,0,0,0,,,,
819700534875473_953048221540703,photo,2018-03-18 04:28:00,1985,39,21,1961,11,12,0,1,0,,,,
819700534875473_951614605017398,photo,2018-03-16 01:57:00,985,71,42,962,5,16,2,0,0,,,,
819700534875473_1002372733274918,video,2018-06-10 03:43:00,376,20,3,354,19,3,0,0,0,,,,
819700534875473_1001982519980606,photo,2018-06-09 22:53:00,255,7,4,249,6,0,0,0,0,,,,
819700534875473_1000607730118085,photo,2018-06-07 07:01:00,1704,21,3,1685,15,2,2,0,0,,,,
819700534875473_999880033524188,status,2018-06-06 02:20:00,205,39,4,197,4,4,0,0,0,,,,
819700534875473_998824716963053,photo,2018-06-04 06:57:00,336,42,2,285,5,0,0,46,0,,,,
819700534875473_997075427137982,status,2018-06-01 00:35:00,111,2,1,110,1,0,0,0,0,,,,
819700534875473_995933077252217,photo,2018-05-30 06:33:00,357,18,9,352,3,1,1,0,0,,,,
819700534875473_995839410594917,photo,2018-05-30 02:39:00,114,7,0,109,3,2,0,0,0,,,,
819700534875473_995218893990302,status,2018-05-29 04:39:00,133,7,1,127,6,0,0,0,0,,,,
819700534875473_993975437447981,photo,2018-05-27 01:31:00,532,32,4,480,47,5,0,0,0,,,,
819700534875473_993602007485324,status,2018-05-26 08:08:00,231,16,2,216,3,0,0,12,0,,,,
819700534875473_993049450873913,photo,2018-05-25 07:56:00,684,38,14,676,7,0,1,0,0,,,,
819700534875473_991757311003127,photo,2018-05-23 01:10:00,1627,30,3,1607,17,3,0,0,0,,,,
819700534875473_990066331172225,photo,2018-05-20 06:18:00,791,34,2,770,16,5,0,0,0,,,,
819700534875473_988583821320476,photo,2018-05-17 20:00:00,1404,39,5,1390,12,1,1,0,0,,,,
819700534875473_985229911655867,photo,2018-05-12 01:57:00,824,106,6,810,10,4,0,0,0,,,,
819700534875473_984750728370452,status,2018-05-11 03:23:00,295,18,0,288,4,0,0,3,0,,,,
819700534875473_983794271799431,photo,2018-05-09 08:45:00,1957,124,10,1908,27,21,1,0,0,,,,
819700534875473_981835315328660,photo,2018-05-05 11:20:00,1730,161,4,1710,12,8,0,0,0,,,,
819700534875473_980941638751361,photo,2018-05-03 23:57:00,1655,47,4,1632,9,13,1,0,0,,,,
819700534875473_978746665637525,status,2018-04-30 06:20:00,237,67,1,233,3,1,0,0,0,,,,
819700534875473_977201195792072,photo,2018-04-27 23:27:00,360,22,10,347,2,5,0,6,0,,,,
